"date","rate_prop","rate_prop2","tariff_prop","unemp_prop","inf_p_prop","inf_n_prop","inf_prop","war_prop","trade_p_prop","trade_n_prop","house_prop_d","house_prop","car_prop_d","chip_prop_d","ship_prop_d","inf_prop_d","trade_prop_d"
2023-03-27,0,0,0,0,0,0,0.0053248136315229,0.00212992545260916,0.00425985090521832,0,0,0,0,0.00106496272630458,0,0,0.00425985090521832
2023-03-28,0,0,0,0,0,0,0.000960614793467819,0.000960614793467819,0.00768491834774256,0.00384245917387128,0,0,0,0,0,0,0.00384245917387128
2023-03-29,0,0,0,0,0.00504032258064516,0,0.00705645161290323,0.00403225806451613,0.00100806451612903,0.00100806451612903,0,0,0,0,0,0.00504032258064516,0
2023-03-30,0,0,0,0,0.00311526479750779,0.00103842159916926,0.0083073727933541,0.00623052959501558,0.00311526479750779,0,0,0,0,0.00311526479750779,0,0.00207684319833853,0.00311526479750779
2023-03-31,0,0,0,0,0.00417536534446764,0,0.0104384133611691,0.0104384133611691,0,0.00208768267223382,0,0,0,-0.00208768267223382,0,0.00417536534446764,-0.00208768267223382
2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-02,0,0,0.00211864406779661,0,0.00211864406779661,0.00211864406779661,0.00423728813559322,0.00635593220338983,0.00423728813559322,0.00635593220338983,0,0,0,-0.00211864406779661,0,0,-0.00211864406779661
2023-04-03,0,0,0,0,0.00528401585204756,0,0.00792602377807133,0.0105680317040951,0.00132100396301189,0.00132100396301189,0,0.00132100396301189,0,-0.00132100396301189,0,0.00528401585204756,0
2023-04-04,0,0,0,0,0.0158013544018059,0.00225733634311512,0.0203160270880361,0.00677200902934537,0.00112866817155756,0.00225733634311512,0,0,0,0,0,0.0135440180586907,-0.00112866817155756
2023-04-05,0,0,0,0,0.00184842883548983,0,0.0055452865064695,0.00369685767097967,0.00184842883548983,0.00184842883548983,0,0,0,0.00184842883548983,0,0.00184842883548983,0
2023-04-06,0,0.00203252032520325,0,0.00203252032520325,0.00203252032520325,0,0.00609756097560976,0,0,0.00203252032520325,0,0,0,0,0,0.00203252032520325,-0.00203252032520325
2023-04-07,0,0,0,0,0,0,0.00432900432900433,0,0,0,0,0,0,0,0,0,0
2023-04-08,0,0,0,0,0,0,0,0.025974025974026,0,0,0,0,0,0,0,0,0
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689655172413793,0,0,0
2023-04-10,0.00117924528301887,0,0,0.00117924528301887,0.0035377358490566,0,0.0035377358490566,0.0035377358490566,0.00235849056603774,0,0,0,0,0,0,0.0035377358490566,0.00235849056603774
2023-04-11,0.0164609053497942,0.00205761316872428,0,0,0.00205761316872428,0,0.00823045267489712,0.00411522633744856,0.00205761316872428,0.00411522633744856,0,0,0,-0.00205761316872428,0,0.00205761316872428,-0.00205761316872428
2023-04-12,0.00133868808567604,0.00133868808567604,0,0,0.00133868808567604,0,0.00803212851405622,0.00133868808567604,0.00401606425702811,0.00133868808567604,0,0,0,0,0,0.00133868808567604,0.00267737617135207
2023-04-13,0.000848896434634975,0,0,0,0.0127334465195246,0.00169779286926995,0.0169779286926995,0.00424448217317487,0.0101867572156197,0.00169779286926995,0,0,0,0,0,0.0110356536502547,0.00848896434634975
2023-04-14,0,0,0,0,0.00340136054421769,0.00170068027210884,0.0153061224489796,0.00680272108843537,0.00170068027210884,0.00170068027210884,0,0,0,-0.00850340136054422,0,0.00170068027210884,0
2023-04-15,0,0,0,0,0,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0
2023-04-16,0,0,0,0,0.0217391304347826,0,0.0217391304347826,0.0108695652173913,0,0,0,0,0,0,0,0.0217391304347826,0
2023-04-17,0,0,0,0,0.0044543429844098,0,0.00556792873051225,0.0066815144766147,0,0.0022271714922049,-0.00111358574610245,0.0022271714922049,0,-0.0022271714922049,0,0.0044543429844098,-0.0022271714922049
2023-04-18,0,0.00167785234899329,0,0,0,0,0,0.00838926174496644,0.00167785234899329,0,0.00335570469798658,0.00335570469798658,0.00167785234899329,0,0,0,0.00167785234899329
2023-04-19,0,0.000789889415481833,0,0,0.000789889415481833,0,0.00315955766192733,0.00789889415481832,0,0,0,0,0,0.00157977883096367,0,0.000789889415481833,0
2023-04-20,0,0,0,0,0.00335195530726257,0,0.00446927374301676,0.0145251396648045,0.00670391061452514,0.00223463687150838,0,0.00223463687150838,0,0.00223463687150838,0,0.00335195530726257,0.00446927374301676
2023-04-21,0,0,0,0.000974658869395711,0.00487329434697856,0,0.00682261208576998,0.00487329434697856,0.00292397660818713,0.00487329434697856,0,0,-0.000974658869395711,0,0,0.00487329434697856,-0.00194931773879142
2023-04-22,0,0,0,0,0,0,0,0.0223880597014925,0,0,0,0,0,0,0,0,0
2023-04-23,0,0,0,0,0,0,0.00265957446808511,0,0.00265957446808511,0,0,0,0,0,0,0,0.00265957446808511
2023-04-24,0,0.00221975582685905,0,0,0,0,0.00221975582685905,0.00776914539400666,0.00665926748057714,0,0,0,0,0,0,0,0.00665926748057714
2023-04-25,0,0.00115074798619102,0,0,0.00115074798619102,0,0.00115074798619102,0.00575373993095512,0,0,0,0,0,0,0,0.00115074798619102,0
2023-04-26,0,0,0,0,0.00531914893617021,0.000886524822695035,0.00620567375886525,0.00709219858156028,0.00177304964539007,0.000886524822695035,-0.000886524822695035,0.00177304964539007,0,0,0,0.00443262411347518,0.000886524822695035
2023-04-27,0,0,0,0,0.00141043723554302,0,0.00282087447108604,0.00564174894217207,0.00282087447108604,0.00282087447108604,-0.00141043723554302,0.00282087447108604,0,0,0,0.00141043723554302,0
2023-04-28,0,0,0,0,0,0,0.00131926121372032,0.00527704485488127,0.00131926121372032,0,0,0,0,0.00131926121372032,0,0,0.00131926121372032
2023-04-29,0,0,0,0,0,0,0.00273972602739726,0.00547945205479452,0,0,0,0,0,-0.00547945205479452,0,0,0
2023-04-30,0,0,0,0,0,0,0,0.0263157894736842,0.0105263157894737,0.0105263157894737,-0.0105263157894737,0.0105263157894737,0,0,0,0,0
2023-05-01,0,0,0,0,0,0,0.00437636761487965,0.00109409190371991,0.00656455142231947,0.00984682713347921,0,0.00218818380743982,0,-0.00328227571115974,0,0,-0.00328227571115974
2023-05-02,0,0,0,0,0.0145118733509235,0.00263852242744063,0.0211081794195251,0.0079155672823219,0.00527704485488127,0,-0.00131926121372032,0.00131926121372032,0,0.00131926121372032,0,0.0118733509234829,0.00527704485488127
2023-05-03,0.00117508813160987,0,0,0,0.00235017626321974,0,0.0105757931844888,0.00352526439482961,0,0,0,0.00117508813160987,0,0,0,0.00235017626321974,0
2023-05-04,0.0038572806171649,0.00578592092574735,0,0,0.00289296046287367,0,0.0077145612343298,0.00675024108003857,0,0.000964320154291225,0,0,0,-0.000964320154291225,0,0.00289296046287367,-0.000964320154291225
2023-05-05,0.00202839756592292,0.00608519269776876,0,0,0.00405679513184584,0,0.00811359026369168,0.00608519269776876,0,0,0,0,0,0,0,0.00405679513184584,0
2023-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07,0,0,0,0,0.00530503978779841,0,0.00795755968169761,0.0026525198938992,0.0026525198938992,0,0,0,0,0,0,0.00530503978779841,0.0026525198938992
2023-05-08,0,0,0,0,0,0.00178890876565295,0.00715563506261181,0.0125223613595707,0.00536672629695885,0,0,0.00715563506261181,0,0,0,-0.00178890876565295,0.00536672629695885
2023-05-09,0,0,0,0,0,0,0.00403225806451613,0.0188172043010753,0.00672043010752688,0.00134408602150538,0.00134408602150538,0.00403225806451613,0,0,0,0,0.00537634408602151
2023-05-10,0,0,0,0,0.0074487895716946,0.000931098696461825,0.00931098696461825,0.00837988826815642,0.0037243947858473,0.00465549348230913,0,0,0,-0.000931098696461825,0,0.00651769087523277,-0.000931098696461825
2023-05-11,0,0.00123456790123457,0,0,0.00493827160493827,0,0.00987654320987654,0.0111111111111111,0,0.00493827160493827,0,0.00123456790123457,0,-0.0037037037037037,0,0.00493827160493827,-0.00493827160493827
2023-05-12,0,0,0,0,0.0014903129657228,0,0.00596125186289121,0.00447093889716841,0,0.0014903129657228,0,0,0,-0.0029806259314456,0,0.0014903129657228,-0.0014903129657228
2023-05-13,0,0,0,0,0,0,0.00645161290322581,0.0129032258064516,0,0,0,0,0,0,0,0,0
2023-05-14,0,0,0,0,0.00282485875706215,0,0.00282485875706215,0.00847457627118644,0.00282485875706215,0,0,0,0,0.00282485875706215,0,0.00282485875706215,0.00282485875706215
2023-05-15,0,0,0,0,0.0041958041958042,0,0.00699300699300699,0.00699300699300699,0.0013986013986014,0,0.0013986013986014,0.0041958041958042,0,0,0,0.0041958041958042,0.0013986013986014
2023-05-16,0,0,0,0,0,0,0.00319829424307036,0.00533049040511727,0.00426439232409382,0,0.00213219616204691,0.00319829424307036,0,0,0,0,0.00426439232409382
2023-05-17,0,0.00139275766016713,0,0,0.00417827298050139,0,0.00974930362116992,0.00417827298050139,0,0.00139275766016713,0,0,0,0.00139275766016713,0,0.00417827298050139,-0.00139275766016713
2023-05-18,0,0,0.00229885057471264,0,0,0,0,0.0114942528735632,0,0,0,0.00229885057471264,0,0,0,0,0
2023-05-19,0,0,0,0,0,0,0.00191570881226054,0.00191570881226054,0,0,0,0.00191570881226054,0,0,0,0,0
2023-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-21,0.0033112582781457,0,0,0,0.0033112582781457,0,0.0033112582781457,0,0,0,0,0,0,0,0,0.0033112582781457,0
2023-05-22,0,0,0,0,0,0,0.00220264317180617,0.00440528634361234,0.0066079295154185,0.0110132158590308,0,0,0,-0.00440528634361234,0,0,-0.00440528634361234
2023-05-23,0.00099403578528827,0.00099403578528827,0,0,0.00397614314115308,0,0.010934393638171,0.0099403578528827,0.00497017892644135,0.00298210735586481,0,0,0,0.00099403578528827,0,0.00397614314115308,0.00198807157057654
2023-05-24,0.00140646976090014,0,0,0.00140646976090014,0,0,0.00281293952180028,0.0112517580872011,0.00562587904360056,0,0,0.00140646976090014,0,0.00421940928270042,0,0,0.00562587904360056
2023-05-25,0.00589622641509434,0,0,0,0,0.00235849056603774,0.00707547169811321,0.00589622641509434,0.00235849056603774,0,0,0,0,0,0,-0.00235849056603774,0.00235849056603774
2023-05-26,0,0,0,0,0.00174216027874564,0,0.00871080139372822,0.00871080139372822,0,0,0,0,0,0,0,0.00174216027874564,0
2023-05-27,0,0,0,0,0,0,0.00578034682080925,0.0173410404624277,0,0,0,0,0,0,0,0,0
2023-05-28,0,0,0,0,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0
2023-05-29,0,0.00210526315789474,0,0,0,0,0.00421052631578947,0.00421052631578947,0,0,-0.00210526315789474,0.00210526315789474,0.00421052631578947,0,0,0,0
2023-05-30,0,0,0,0,0,0,0.00407497962510187,0.0097799511002445,0,0.0032599837000815,0.000814995925020375,0.000814995925020375,0,-0.000814995925020375,0,0,-0.0032599837000815
2023-05-31,0,0,0,0,0,0,0.00357142857142857,0.00595238095238095,0,0.00119047619047619,0,0,0,-0.00119047619047619,0,0,-0.00119047619047619
2023-06-01,0,0,0,0.00164880461665293,0.00412201154163232,0,0.0090684253915911,0.00329760923330585,0.000824402308326463,0.0115416323165705,0.00164880461665293,0.00247320692497939,0,-0.00329760923330585,0,0.00412201154163232,-0.010717230008244
2023-06-02,0,0.00155038759689922,0,0,0.0186046511627907,0.00465116279069767,0.027906976744186,0.00775193798449612,0.00155038759689922,0.00155038759689922,0,0,0,0.00155038759689922,0,0.013953488372093,0
2023-06-03,0,0,0,0,0.00925925925925926,0,0.0138888888888889,0.0277777777777778,0.00925925925925926,0.00462962962962963,0,0,0,0,0,0.00925925925925926,0.00462962962962963
2023-06-04,0,0.00227272727272727,0,0,0.00227272727272727,0.00227272727272727,0.00454545454545455,0.00227272727272727,0,0.00227272727272727,0,0,0,0,0,0,-0.00227272727272727
2023-06-05,0,0,0,0,0.00157977883096367,0,0.00315955766192733,0.00315955766192733,0,0.00157977883096367,0,0.00157977883096367,0,0.00157977883096367,0,0.00157977883096367,-0.00157977883096367
2023-06-06,0,0,0,0,0,0,0.00775193798449612,0.00258397932816537,0.00258397932816537,0,0,0,0,-0.00258397932816537,0,0,0.00258397932816537
2023-06-07,0,0,0,0,0,0.00214592274678112,0.0107296137339056,0.00643776824034335,0,0,0,0,0,0.00214592274678112,0,-0.00214592274678112,0
2023-06-08,0,0,0,0.00145560407569141,0.00291120815138282,0,0.00582241630276565,0.0116448326055313,0.00582241630276565,0,0,0,0,0.00145560407569141,0,0.00291120815138282,0.00582241630276565
2023-06-09,0,0,0,0,0.00226244343891403,0,0.00226244343891403,0.00226244343891403,0.00226244343891403,0.00226244343891403,0,0,0,0,0,0.00226244343891403,0
2023-06-10,0,0,0,0,0,0,0,0.00374531835205993,0,0,0,0.00374531835205993,0,0,0,0,0
2023-06-11,0,0,0,0,0.00384615384615385,0,0.0115384615384615,0.00769230769230769,0.00384615384615385,0,0,0,0,0,0,0.00384615384615385,0.00384615384615385
2023-06-12,0.00114678899082569,0,0,0,0.00114678899082569,0,0.00344036697247706,0.00344036697247706,0.00229357798165138,0.00229357798165138,0,0,0.00114678899082569,0,0,0.00114678899082569,0
2023-06-13,0,0,0,0,0.010840108401084,0,0.016260162601626,0.00813008130081301,0.002710027100271,0,0,0,0,0.002710027100271,0,0.010840108401084,0.002710027100271
2023-06-14,0,0,0,0.00151057401812689,0.00755287009063444,0.00302114803625378,0.0120845921450151,0.00151057401812689,0,0.00604229607250755,0,0,0.00151057401812689,-0.00151057401812689,0,0.00453172205438067,-0.00604229607250755
2023-06-15,0.00597609561752988,0.00597609561752988,0,0,0.00199203187250996,0,0.00597609561752988,0.0129482071713147,0,0.00199203187250996,0.00298804780876494,0.00298804780876494,0,0.00099601593625498,0,0.00199203187250996,-0.00199203187250996
2023-06-16,0.00209643605870021,0.00419287211740042,0,0.00209643605870021,0,0,0,0.00419287211740042,0.00209643605870021,0.00209643605870021,0,0,0,0,0,0,0
2023-06-17,0,0,0,0,0,0,0.00523560209424084,0.00523560209424084,0.00523560209424084,0,0,0,0,0,0,0,0.00523560209424084
2023-06-18,0,0,0,0,0.00183823529411765,0.00551470588235294,0.0202205882352941,0.00919117647058824,0.00367647058823529,0,0,0,0,0,0,-0.00367647058823529,0.00367647058823529
2023-06-19,0,0.00104602510460251,0,0,0.00104602510460251,0.00104602510460251,0.00732217573221757,0.00627615062761506,0,0,0,0,0,0,0,0,0
2023-06-20,0,0,0,0,0.00436681222707424,0,0.00655021834061135,0.00655021834061135,0.00218340611353712,0.00218340611353712,0,0,0,-0.00436681222707424,0,0.00436681222707424,0
2023-06-21,0,0,0,0,0.000946969696969697,0.000946969696969697,0.00568181818181818,0.00378787878787879,0.00852272727272727,0.000946969696969697,0,0,0,0.00189393939393939,0,0,0.00757575757575758
2023-06-22,0,0,0,0,0.00410396716826265,0,0.00683994528043776,0.00547195622435021,0.00136798905608755,0,0,0.00136798905608755,0,0,0,0.00410396716826265,0.00136798905608755
2023-06-23,0,0,0,0.0033003300330033,0,0,0.0033003300330033,0.0132013201320132,0.0066006600660066,0,0,0,0,0.0033003300330033,0,0,0.0066006600660066
2023-06-24,0,0,0,0,0,0,0,0.0131926121372032,0,0,0,0,0,0,0,0,0
2023-06-25,0,0,0,0,0,0,0.00308641975308642,0.0493827160493827,0,0,0,0,0,0,0,0,0
2023-06-26,0,0,0,0,0.00261096605744125,0,0.010443864229765,0.0195822454308094,0,0.00130548302872063,0,0,0,0.00261096605744125,0,0.00261096605744125,-0.00130548302872063
2023-06-27,0,0,0,0,0.000880281690140845,0,0.00264084507042254,0.011443661971831,0.00264084507042254,0,0,0,0,0,0,0.000880281690140845,0.00264084507042254
2023-06-28,0,0.00160513643659711,0,0,0.00160513643659711,0,0.00160513643659711,0.00160513643659711,0.00160513643659711,0.00481540930979133,0,0,0,-0.00160513643659711,0,0.00160513643659711,-0.00321027287319422
2023-06-29,0,0,0,0,0.00112612612612613,0,0.0045045045045045,0.00337837837837838,0.00563063063063063,0,0.00112612612612613,0.00112612612612613,0,0.00112612612612613,0,0.00112612612612613,0.00563063063063063
2023-06-30,0,0,0,0,0,0,0.00409276944065484,0.00272851296043656,0.00272851296043656,0.00136425648021828,0,0,0,0.00272851296043656,0,0,0.00136425648021828
2023-07-01,0,0,0,0,0,0.00411522633744856,0.00411522633744856,0.00823045267489712,0,0.0164609053497942,0,0,0,0,0,-0.00411522633744856,-0.0164609053497942
2023-07-02,0,0.0026246719160105,0,0,0,0,0.0026246719160105,0.010498687664042,0.005249343832021,0,0,0,0,0,0,0,0.005249343832021
2023-07-03,0.00146412884333821,0,0,0,0.00292825768667643,0,0.00878477306002928,0.00292825768667643,0,0.00146412884333821,0,0.00146412884333821,0,0,0,0.00292825768667643,-0.00146412884333821
2023-07-04,0,0,0,0,0.00284900284900285,0.00142450142450142,0.0056980056980057,0.0128205128205128,0,0,0,0,0,0,0,0.00142450142450142,0
2023-07-05,0,0,0,0,0.00267379679144385,0,0.0106951871657754,0.00935828877005348,0.00401069518716578,0,0,0,0,0.00401069518716578,0,0.00267379679144385,0.00401069518716578
2023-07-06,0,0,0,0,0.00212089077412513,0.00106044538706257,0.00530222693531283,0.00424178154825027,0.00212089077412513,0.00212089077412513,0,0,0,-0.00106044538706257,0,0.00106044538706257,0
2023-07-07,0,0.00481927710843374,0,0,0.00240963855421687,0,0.0036144578313253,0.0036144578313253,0,0.00240963855421687,0.00120481927710843,0.00120481927710843,0,0,0,0.00240963855421687,-0.00240963855421687
2023-07-08,0,0,0,0,0,0,0,0.0118577075098814,0,0,0,0,0,0,0,0,0
2023-07-09,0,0,0,0.00444444444444444,0,0,0,0.00444444444444444,0.00444444444444444,0.00444444444444444,0,0.00444444444444444,0,0,0,0,0
2023-07-10,0.000931098696461825,0,0,0,0.00465549348230913,0,0.00558659217877095,0.00651769087523277,0.0037243947858473,0.000931098696461825,0,0.000931098696461825,0,-0.00186219739292365,0,0.00465549348230913,0.00279329608938547
2023-07-11,0,0,0,0,0.00485436893203883,0,0.00728155339805825,0.00606796116504854,0.00121359223300971,0.00485436893203883,0,0,0,0,0,0.00485436893203883,-0.00364077669902913
2023-07-12,0,0,0,0,0.00182982616651418,0,0.00274473924977127,0.0128087831655993,0,0.000914913083257091,0,0,0,0,0,0.00182982616651418,-0.000914913083257091
2023-07-13,0.0177215189873418,0,0,0,0.00675105485232068,0.00168776371308017,0.0151898734177215,0.00675105485232068,0.00506329113924051,0.00675105485232068,0,0.000843881856540084,0.000843881856540084,-0.00168776371308017,0,0.00506329113924051,-0.00168776371308017
2023-07-14,0.00244200244200244,0,0,0,0.00122100122100122,0,0.00976800976800977,0.00732600732600733,0.00488400488400488,0.00732600732600733,0,0,0,0.00122100122100122,0,0.00122100122100122,-0.00244200244200244
2023-07-15,0,0,0,0,0,0,0,0.00980392156862745,0.00490196078431373,0,0,0,0,0,0,0,0.00490196078431373
2023-07-16,0,0,0,0,0.00272479564032698,0,0.00817438692098093,0.00817438692098093,0.00272479564032698,0.00272479564032698,-0.00272479564032698,0.00272479564032698,0,0.00272479564032698,0,0.00272479564032698,0
2023-07-17,0,0,0,0,0.00404312668463612,0,0.00539083557951483,0.00808625336927224,0.00673854447439353,0.00404312668463612,0.00134770889487871,0.00269541778975741,0,0,0,0.00404312668463612,0.00269541778975741
2023-07-18,0,0,0,0,0.00202020202020202,0,0.00606060606060606,0.00707070707070707,0.00303030303030303,0,0,0.00101010101010101,0.00202020202020202,0.00202020202020202,0,0.00202020202020202,0.00303030303030303
2023-07-19,0,0,0,0,0.00108459869848156,0,0.00867678958785249,0.00542299349240781,0.00433839479392625,0.00108459869848156,0,0,0,0,0,0.00108459869848156,0.00325379609544469
2023-07-20,0,0,0,0,0.00315457413249211,0,0.00946372239747634,0,0.00315457413249211,0.00315457413249211,-0.00157728706624606,0.00157728706624606,0,0,0,0.00315457413249211,0
2023-07-21,0,0,0,0,0.0018450184501845,0.00553505535055351,0.0202952029520295,0.014760147601476,0.00553505535055351,0.0129151291512915,0,0,0,-0.0018450184501845,0,-0.003690036900369,-0.00738007380073801
2023-07-23,0,0,0,0,0.00294985250737463,0,0.0176991150442478,0.0147492625368732,0.00884955752212389,0.00294985250737463,0,0,0,0,0,0.00294985250737463,0.00589970501474926
2023-07-24,0,0,0,0,0.00303951367781155,0,0.0151975683890578,0.00455927051671732,0.00759878419452888,0,0,0,0,0,0,0.00303951367781155,0.00759878419452888
2023-07-25,0,0,0,0,0.002909796314258,0.000969932104752667,0.0106692531522793,0.011639185257032,0.00193986420950533,0.00969932104752667,0.00193986420950533,0.00387972841901067,0,0,0,0.00193986420950533,-0.00775945683802134
2023-07-26,0,0,0,0,0.00207253886010363,0.00103626943005181,0.00829015544041451,0.00725388601036269,0.00207253886010363,0.00414507772020725,0.00207253886010363,0.00310880829015544,0.00207253886010363,0,0,0.00103626943005181,-0.00207253886010363
2023-07-27,0.00477099236641221,0.000954198473282443,0,0,0.00477099236641221,0,0.0104961832061069,0.0143129770992366,0.000954198473282443,0,0,0.00190839694656489,0,-0.000954198473282443,0,0.00477099236641221,0.000954198473282443
2023-07-28,0,0,0,0,0,0,0,0.0100502512562814,0,0,0,0,0,0,0,0,0
2023-07-29,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0
2023-07-30,0,0,0,0,0,0,0.0161290322580645,0.0120967741935484,0,0,0,0,0,0,0,0,0
2023-07-31,0,0,0,0,0,0,0.00277008310249307,0.0138504155124654,0.00554016620498615,0.00277008310249307,0,0,0,0,0,0,0.00277008310249307
2023-08-01,0,0,0,0,0.00117370892018779,0,0.00469483568075117,0.0140845070422535,0.00234741784037559,0.0105633802816901,0,0,0.00234741784037559,0,0,0.00117370892018779,-0.00821596244131455
2023-08-02,0,0,0,0,0.00786369593709043,0.00393184796854522,0.0117955439056356,0.0144167758846658,0.00131061598951507,0.00262123197903014,0,0,0,0,0,0.00393184796854522,-0.00131061598951507
2023-08-03,0,0,0,0,0.00574162679425837,0,0.0105263157894737,0.00574162679425837,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0,-0.00191387559808612,0,0.00574162679425837,0
2023-08-04,0,0,0.00282087447108604,0,0.00141043723554302,0,0.00141043723554302,0.0112834978843441,0,0.00282087447108604,0,0,0,0,0,0.00141043723554302,-0.00282087447108604
2023-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,0.00210526315789474,0,0,0,0.00210526315789474,0,0.00421052631578947,0.0126315789473684,0.00210526315789474,0,0,0.00421052631578947,0,0,0,0.00210526315789474,0.00210526315789474
2023-08-07,0,0,0,0,0.00657894736842105,0,0.0115131578947368,0.0115131578947368,0.00164473684210526,0.00164473684210526,-0.00164473684210526,0.00328947368421053,0,0.00164473684210526,0,0.00657894736842105,0
2023-08-08,0,0,0,0,0.0053475935828877,0,0.00668449197860963,0.00668449197860963,0.00133689839572193,0.0053475935828877,-0.00133689839572193,0.00267379679144385,0,0,0,0.0053475935828877,-0.00401069518716577
2023-08-09,0,0,0,0.00274725274725275,0,0,0.0137362637362637,0.00686813186813187,0.00412087912087912,0.00274725274725275,0,0,0,0,0,0,0.00137362637362637
2023-08-10,0,0,0,0,0,0.00333333333333333,0.00666666666666667,0.0166666666666667,0,0,0.00166666666666667,0.00166666666666667,0,0.00166666666666667,0,-0.00333333333333333,0
2023-08-11,0,0,0,0.00191570881226054,0.00957854406130268,0,0.0153256704980843,0.0114942528735632,0,0.00957854406130268,0,0,0,-0.00191570881226054,0,0.00957854406130268,-0.00957854406130268
2023-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,0,0,0,0,0,0,0,0.0053475935828877,0,0,0,0,0,0,0,0,0
2023-08-14,0,0,0,0,0,0,0.00240963855421687,0.0192771084337349,0,0,0,0,0,0.00481927710843374,0,0,0
2023-08-15,0,0,0,0,0,0,0,0.00728597449908925,0.00182149362477231,0,0,0,0,0,0,0,0.00182149362477231
2023-08-16,0,0,0,0,0.00221729490022173,0,0.00665188470066519,0.00443458980044346,0.00221729490022173,0,0.00443458980044346,0.00665188470066519,0,0,0,0.00221729490022173,0.00221729490022173
2023-08-17,0,0,0.00184842883548983,0,0.00184842883548983,0,0.00369685767097967,0.011090573012939,0.00924214417744917,0.00369685767097967,0,0,0.00369685767097967,0,0,0.00184842883548983,0.0055452865064695
2023-08-18,0,0,0,0,0.00324675324675325,0,0.0162337662337662,0.00324675324675325,0,0,0,0,0,0,0,0.00324675324675325,0
2023-08-19,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0
2023-08-20,0.00735294117647059,0,0.00735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-21,0,0.00583090379008746,0,0,0.00291545189504373,0,0.0087463556851312,0.0174927113702624,0,0.00583090379008746,0.00291545189504373,0.00291545189504373,0,0,0,0.00291545189504373,-0.00583090379008746
2023-08-22,0,0,0.00290697674418605,0,0,0,0.00581395348837209,0,0,0.00290697674418605,0.00290697674418605,0.00290697674418605,0,0,0,0,-0.00290697674418605
2023-08-23,0,0,0,0,0,0,0.00262123197903014,0.0170380078636959,0.00262123197903014,0,0,0,0,0,0.00131061598951507,0,0.00262123197903014
2023-08-24,0.0114942528735632,0,0.000821018062397373,0,0.00574712643678161,0,0.0123152709359606,0.00656814449917898,0.00492610837438424,0.000821018062397373,0,0,0,-0.000821018062397373,0,0.00574712643678161,0.00410509031198686
2023-08-25,0.00297176820208024,0,0,0,0.00594353640416048,0,0.00742942050520059,0.00445765230312036,0,0.00148588410104012,0,0,0.00148588410104012,0,0,0.00594353640416048,-0.00148588410104012
2023-08-26,0,0.00602409638554217,0,0,0.0240963855421687,0,0.0240963855421687,0,0.00602409638554217,0,0,0,0,0,0,0.0240963855421687,0.00602409638554217
2023-08-27,0,0,0,0,0.00440528634361234,0,0.00440528634361234,0.00881057268722467,0.0066079295154185,0,0,0,0,0,0,0.00440528634361234,0.0066079295154185
2023-08-28,0.00183150183150183,0.00183150183150183,0,0,0.00366300366300366,0,0.0164835164835165,0.00366300366300366,0,0.00183150183150183,0,0,0,0,0,0.00366300366300366,-0.00183150183150183
2023-08-29,0,0,0,0,0.00181818181818182,0,0.00181818181818182,0.00181818181818182,0,0.00363636363636364,0,0,0,-0.00181818181818182,0,0.00181818181818182,-0.00363636363636364
2023-08-30,0,0.00099304865938431,0,0.00099304865938431,0,0,0.00397219463753724,0.00397219463753724,0.00198609731876862,0.00099304865938431,0,0,0,0,0,0,0.00099304865938431
2023-08-31,0,0,0,0.00084530853761623,0,0.00084530853761623,0.00338123415046492,0.00676246830092984,0.00084530853761623,0,0,0,-0.00084530853761623,0,0,-0.00084530853761623,0.00084530853761623
2023-09-01,0,0,0,0,0,0,0,0,0.0045662100456621,0.0045662100456621,0,0.00228310502283105,-0.00228310502283105,0,0,0,0
2023-09-02,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0
2023-09-03,0,0,0,0,0,0,0.00170357751277683,0.00340715502555366,0,0,0,0,0,0,0,0,0
2023-09-04,0,0,0,0,0.000843881856540084,0.000843881856540084,0.00253164556962025,0.0109704641350211,0.00337552742616034,0.00337552742616034,0,0.00168776371308017,0,0,0,0,0
2023-09-05,0,0.000916590284142988,0,0,0.0109990834097159,0.000916590284142988,0.0210815765352887,0.0109990834097159,0.00274977085242896,0.00274977085242896,0,0,0,0,0,0.0100824931255729,0
2023-09-06,0,0,0,0,0.00658376005852231,0.000731528895391368,0.0146305779078274,0.00731528895391368,0.00146305779078274,0.000731528895391368,0,0.000731528895391368,0,0,0,0.00585223116313094,0.000731528895391368
