"date","rate_prop","tariff_prop","war_prop","pro_prop_d","ship_prop_d","car_prop_d","chip_prop_d","invest_prop_d","house_prop","unemp_prop","emp_prop_d","job_prop_d","retail_prop_d","gov_prop","inf_prop_d","stock_prop_d","house_prop_d","trade_prop_d"
2023-05-03,0.00117508813160987,0,0.00352526439482961,0,0,0,0,0.00117508813160987,0.00235017626321974,0,-0.00117508813160987,0,0,0.00235017626321974,0,0,0,0
2023-05-04,0.0038572806171649,0,0.00675024108003857,0,0,0,-0.000964320154291225,0,0.00289296046287367,0,0.000964320154291225,0,0,0.00192864030858245,0,0,0,0
2023-05-05,0.00202839756592292,0,0.00608519269776876,0,0,0,0,0,0,0,0.00202839756592292,0.00202839756592292,0,0.00202839756592292,0,0,0,0
2023-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07,0,0,0.0026525198938992,0,0,0,0,0,0.0026525198938992,0,0,0.00530503978779841,0,0.0026525198938992,0,0,0,0
2023-05-08,0,0,0.0125223613595707,0,0,0,0,0,0,0,0.00178890876565295,0.00178890876565295,0,0.00178890876565295,0,0,0,0.00178890876565295
2023-05-09,0,0,0.0188172043010753,-0.00134408602150538,0,0,0,0,0.00403225806451613,0,0.00134408602150538,0,0,0.00403225806451613,0,0,0,0
2023-05-10,0,0,0.00837988826815642,0,0,0,-0.000931098696461825,0,0.000931098696461825,0,-0.00279329608938547,0.00279329608938547,0,0.00279329608938547,0,0,0,0
2023-05-11,0,0,0.0111111111111111,-0.00123456790123457,0,0,-0.0037037037037037,0,0,0,-0.00123456790123457,0.00246913580246914,0,0.00123456790123457,0,0,0,0
2023-05-12,0,0,0.00447093889716841,0,0,0,-0.0029806259314456,0,0,0,-0.0014903129657228,0,0,0,0,0,0,0
2023-05-13,0,0,0.0129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14,0,0,0.00847457627118644,0,0,0,0.00282485875706215,0,0.00847457627118644,0,0,0,0.00282485875706215,0,0,0,0,0
2023-05-15,0,0,0.00699300699300699,0,0,0,0,0,0,0,0,0.0013986013986014,0,0,0,0,0,0
2023-05-16,0,0,0.00533049040511727,0.00213219616204691,0,0,0,0,0.00106609808102345,0,0,0,0,0.00213219616204691,0,0,0,0
2023-05-17,0,0,0.00417827298050139,0,0,0,0.00139275766016713,0,0,0,0,0,0,0.00278551532033426,0,0,0,-0.00139275766016713
2023-05-18,0,0.00229885057471264,0.0114942528735632,-0.00459770114942529,0,0,0,0,0.00459770114942529,0,-0.00229885057471264,-0.00229885057471264,0,0.00459770114942529,0,0,0,0
2023-05-19,0,0,0.00191570881226054,0,0,0,0,0,0,0,0,0,0,0.00191570881226054,0,0,0,0
2023-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0
2023-05-21,0.0033112582781457,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0
2023-05-22,0,0,0.00440528634361234,-0.00440528634361234,0,0,-0.00440528634361234,0.00220264317180617,0.00220264317180617,0,0,0,0,0.00220264317180617,0,0,0,0
2023-05-23,0.00099403578528827,0,0.0099403578528827,0,0,0,0.00099403578528827,0.00099403578528827,0,0,0.00198807157057654,0,0,0.00198807157057654,0,0,0,0.00099403578528827
2023-05-24,0.00140646976090014,0,0.0112517580872011,-0.00140646976090014,0,0,0.00421940928270042,0,0.00281293952180028,0.00140646976090014,0.00562587904360056,0,0,0,0,0,0,0
2023-05-25,0.00589622641509434,0,0.00589622641509434,-0.00117924528301887,0,0,0,0,0.00117924528301887,0,0,0,0,0.0035377358490566,0,0,0,0
2023-05-26,0,0,0.00871080139372822,0.00174216027874564,0,0,0,0,0,0,0,0,0,0.00174216027874564,0,0,0,0
2023-05-27,0,0,0.0173410404624277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-28,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-29,0,0,0.00421052631578947,0,0,0.00421052631578947,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,0,0,0.0097799511002445,0.000814995925020375,0,0,-0.000814995925020375,0,0.000814995925020375,0,-0.0032599837000815,0.000814995925020375,0,0.00162999185004075,0,0,0,0
2023-05-31,0,0,0.00595238095238095,-0.00357142857142857,0,0,-0.00119047619047619,0,0.00357142857142857,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0.00329760923330585,0.000824402308326463,0,0,-0.00329760923330585,0,0.000824402308326463,0.00164880461665293,0.000824402308326463,0,0,0.000824402308326463,0,0,0,0
2023-06-02,0,0,0.00775193798449612,0,0,0,0.00155038759689922,0,0,0,0,0,0,0.00155038759689922,0,0,0,0
2023-06-03,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925925925925926
2023-06-04,0,0,0.00227272727272727,0,0,0,0,0,0.00681818181818182,0,0,0,0,0.00681818181818182,0,0,0,0
2023-06-05,0,0,0.00315955766192733,-0.00157977883096367,0,0,0.00157977883096367,0.00157977883096367,0,0,0,0,0,0.00157977883096367,0,0,0,0
2023-06-06,0,0,0.00258397932816537,0,0,0,-0.00258397932816537,0,0,0,0,0,0,0.00258397932816537,0,0,0,0
2023-06-07,0,0,0.00643776824034335,0,0,0,0.00214592274678112,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0.0116448326055313,0,0,0,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0,0,0,0.00291120815138282,0,0,0,0
2023-06-09,0,0,0.00226244343891403,0,0,0,0,0,0.00452488687782805,0,0.00226244343891403,0,0,0.00226244343891403,0,0,0,0
2023-06-10,0,0,0.00374531835205993,0.00374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384615384615385
2023-06-12,0.00114678899082569,0,0.00344036697247706,-0.00114678899082569,0,0.00114678899082569,0,0,0.00229357798165138,0,0.00114678899082569,0.00114678899082569,0,0.00114678899082569,0,0,0,0
2023-06-13,0,0,0.00813008130081301,0,0,0,0.002710027100271,0,0,0.002710027100271,0,0,0,0,0,0,0,0
2023-06-14,0,0,0.00151057401812689,0,0,0.00151057401812689,-0.00151057401812689,0,0,0.00151057401812689,0.00151057401812689,0.00151057401812689,0,0.00151057401812689,0,0,0,0
2023-06-15,0.00597609561752988,0,0.0129482071713147,0,0,0,0.00099601593625498,0,0.00099601593625498,0,0,0.00099601593625498,0,0.00199203187250996,0,-0.00099601593625498,0,0
2023-06-16,0.00209643605870021,0,0.00419287211740042,0.00209643605870021,0,0,0,0,0,0.00209643605870021,0,0.00209643605870021,0,0.00419287211740042,0,0,0,0
2023-06-17,0,0,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-18,0,0,0.00919117647058824,0,0,0,0,0,0,0,0,-0.00183823529411765,0,0.00183823529411765,0,0,0,0
2023-06-19,0,0,0.00627615062761506,0,0,0,0,0,0.00104602510460251,0,0.00104602510460251,0.00313807531380753,0,0.00209205020920502,0.00104602510460251,0,0,0
2023-06-20,0,0,0.00655021834061135,0.00218340611353712,0,0,-0.00436681222707424,0,0.00218340611353712,0,0,0,0,0,0,0,0,0
2023-06-21,0,0,0.00378787878787879,-0.000946969696969697,0,0,0.00189393939393939,0,0,0,0,0,0,0.00284090909090909,0,0,0,0
2023-06-22,0,0,0.00547195622435021,0,0,0,0,0,0.00410396716826265,0,0.00136798905608755,0,0,0.0027359781121751,0,-0.00136798905608755,0,0
2023-06-23,0,0,0.0132013201320132,0,0,0,0.0033003300330033,0,0,0.0033003300330033,0.0033003300330033,0,0,0.0066006600660066,0,0,0,0
2023-06-24,0,0,0.0131926121372032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,0,0,0.0493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,0,0,0.0195822454308094,0,0,0,0.00261096605744125,0,0.00652741514360313,0,0,0,0,0.00130548302872063,0.00130548302872063,0,0,0
2023-06-27,0,0,0.011443661971831,0.000880281690140845,0,0,0,0,0.00264084507042254,0,0,0,0,0,0,0,0,0
2023-06-28,0,0,0.00160513643659711,0,0,0,-0.00160513643659711,0,0,0,0.00160513643659711,0.00160513643659711,0,0.00321027287319422,0,0,0,0
2023-06-29,0,0,0.00337837837837838,0,0,0,0.00112612612612613,0,0.00112612612612613,0,0,0,0,0.00225225225225225,0,0,0,0
2023-06-30,0,0,0.00272851296043656,0.00818553888130969,0,0,0.00272851296043656,0,0.00409276944065484,0,-0.00136425648021828,-0.00136425648021828,0,0,0,0,0,0
2023-07-01,0,0,0.00823045267489712,0.0123456790123457,0,0,0,0,0,0,0,0,0,0.00411522633744856,0,0,0,0
2023-07-02,0,0,0.010498687664042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,0.00146412884333821,0,0.00292825768667643,0,0,0,0,0,0,0,0,0,0,0.00146412884333821,0,0,0,0
2023-07-04,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,0,0,0.00935828877005348,0,0,0,0.00401069518716578,0,0.00133689839572193,0,0.00133689839572193,0,0,0.00267379679144385,0,0,0,0
2023-07-06,0,0,0.00424178154825027,0.00106044538706257,0,0,-0.00106044538706257,0,0.00106044538706257,0,0.00106044538706257,0,0,0.00742311770943796,0,0,0,0
2023-07-07,0,0,0.0036144578313253,0,0,0,0,0,0.00240963855421687,0,0,0,0,0.0036144578313253,0,0,0,0
2023-07-08,0,0,0.0118577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-09,0,0,0.00444444444444444,0.00444444444444444,0,0,0,0,0,0.00444444444444444,0,0,0,0,0,0,0,0
2023-07-10,0.000931098696461825,0,0.00651769087523277,0,0,0,-0.00186219739292365,0,0.00465549348230913,0,0,0,0,0.0037243947858473,0.000931098696461825,0,0,0
2023-07-11,0,0,0.00606796116504854,0.00121359223300971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-12,0,0,0.0128087831655993,0.00182982616651418,0,0,0,0,0.00182982616651418,0,0,0.00548947849954254,0,0,0,0,0,0
2023-07-13,0.0177215189873418,0,0.00675105485232068,0.000843881856540084,0,0.000843881856540084,-0.00168776371308017,0.000843881856540084,0.000843881856540084,0,0,0,0,0,0.000843881856540084,0,0,0
2023-07-14,0.00244200244200244,0,0.00732600732600733,0,0,0,0.00122100122100122,0,0.00122100122100122,0,0,0,0,0.00244200244200244,0,0,0,0
2023-07-15,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-16,0,0,0.00817438692098093,0,0,0,0.00272479564032698,0,0.00272479564032698,0,0,0,0,0,0,0,0,0
2023-07-17,0,0,0.00808625336927224,-0.00134770889487871,0,0,0,0,0.00134770889487871,0,0.00404312668463612,0,0,0.00134770889487871,0,0,0,0.00269541778975741
2023-07-18,0,0,0.00707070707070707,0.00101010101010101,0,0.00202020202020202,0.00202020202020202,0,0.00202020202020202,0,0.00101010101010101,0,0,0,0,0,0,0
2023-07-19,0,0,0.00542299349240781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21,0,0,0.014760147601476,-0.003690036900369,0,0,-0.0018450184501845,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,0,0,0.0147492625368732,0,0,0,0,0,0.00294985250737463,0,0,0,0,0.00294985250737463,0,0,0,0
2023-07-24,0,0,0.00455927051671732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25,0,0,0.011639185257032,-0.000969932104752667,0,0,0,0.00193986420950533,0,0,0,0,0,0.00193986420950533,0,0,0,0
2023-07-26,0,0,0.00725388601036269,0.00103626943005181,0,0.00207253886010363,0,0,0.00207253886010363,0,0.00207253886010363,0,0,0.00310880829015544,0,0,0.00103626943005181,0
2023-07-27,0.00477099236641221,0,0.0143129770992366,0.000954198473282443,0,0,-0.000954198473282443,0,0,0,0.000954198473282443,0,0,0,0.000954198473282443,0,0,0
2023-07-28,0,0,0.0100502512562814,0.00251256281407035,0,0,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0
2023-07-29,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,0,0,0.0120967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-31,0,0,0.0138504155124654,0,0,0,0,0,0.00554016620498615,0,0,0,0,0.00277008310249307,0,0,0,0
2023-08-01,0,0,0.0140845070422535,0.00117370892018779,0,0.00234741784037559,0,0,0.00704225352112676,0,0,0,0,0.00117370892018779,0,0,0,-0.00117370892018779
2023-08-02,0,0,0.0144167758846658,0.00262123197903014,0,0,0,0,0.0157273918741809,0,0.00131061598951507,0,0,0.00131061598951507,0,0,0,0
2023-08-03,0,0,0.00574162679425837,0,0,0,-0.00191387559808612,0,0.00669856459330144,0,0,0,0,0.000956937799043062,0,0,0,0.000956937799043062
2023-08-04,0,0.00282087447108604,0.0112834978843441,0,0,0,0,0,0.00282087447108604,0,0,0.00282087447108604,0,0.00141043723554302,0,0,0,0
2023-08-05,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0,0,0
2023-08-06,0.00210526315789474,0,0.0126315789473684,0,0,0,0,0,0.00210526315789474,0,0,0,0.00421052631578947,0,0,0,0,0
2023-08-07,0,0,0.0115131578947368,0,0,0,0.00164473684210526,0,0.00164473684210526,0,-0.00328947368421053,0.00164473684210526,0,0.00164473684210526,0,0,0,0
2023-08-08,0,0,0.00668449197860963,-0.00133689839572193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,0,0,0.00686813186813187,0,0,0,0,0,0.00412087912087912,0.00274725274725275,0,0.00549450549450549,0,0.00412087912087912,0,0,0,0
2023-08-10,0,0,0.0166666666666667,0,0,0,0.00166666666666667,0,0,0,0,0.00333333333333333,0,0.00333333333333333,0,0,0,0
2023-08-11,0,0,0.0114942528735632,0,0,0,-0.00191570881226054,0,0.00191570881226054,0.00191570881226054,-0.00191570881226054,0,0,0,0,0,0,0
2023-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,0,0,0.0053475935828877,0,0,0,0,0,0,0,0,0,0.0053475935828877,0.0053475935828877,0,0,0,0
2023-08-14,0,0,0.0192771084337349,0,0,0,0.00481927710843374,0,0,0,0,0,0,0.0072289156626506,0,0,0,0
2023-08-15,0,0,0.00728597449908925,0,0,0,0,-0.00182149362477231,0,0,-0.00182149362477231,0,0,0.00364298724954463,0,0,0,0
2023-08-16,0,0,0.00443458980044346,0.00221729490022173,0,0,0,0,0.00443458980044346,0,0,0,0,0.00221729490022173,0,0,0,0
2023-08-17,0,0.00184842883548983,0.011090573012939,0,0,0.00369685767097967,0,0,0.0055452865064695,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0,0
2023-08-18,0,0,0.00324675324675325,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0
2023-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-20,0.00735294117647059,0.00735294117647059,0,0,0,0,0,0,0,0,0.00735294117647059,0,0.00735294117647059,0,0,0,0,0
2023-08-21,0,0,0.0174927113702624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-23,0,0,0.0170380078636959,0,0.00131061598951507,0,0,0,0.00131061598951507,0,0,0,0,0.00262123197903014,0,0,0,0
2023-08-24,0.0114942528735632,0.000821018062397373,0.00656814449917898,0.00246305418719212,0,0,-0.000821018062397373,0,0.00246305418719212,0,0.000821018062397373,0,0,0.000821018062397373,0.00164203612479475,0,0,0.000821018062397373
2023-08-25,0.00297176820208024,0,0.00445765230312036,-0.00297176820208024,0,0.00148588410104012,0,0,0.00148588410104012,0,0,-0.00148588410104012,0,0.00148588410104012,0,0,0,0
2023-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27,0,0,0.00881057268722467,0,0,0,0,0,0.013215859030837,0,-0.00220264317180617,-0.00220264317180617,0,0.0066079295154185,0.00220264317180617,0,0,0
2023-08-28,0.00183150183150183,0,0.00366300366300366,0.00183150183150183,0,0,0,0,0.00732600732600733,0,0,0,0,0,0.00183150183150183,0,0,0
2023-08-29,0,0,0.00181818181818182,0.00181818181818182,0,0,-0.00181818181818182,0,0.00545454545454545,0,0,0,0,0.00181818181818182,0,0,0,0
2023-08-30,0,0,0.00397219463753724,-0.00198609731876862,0,0,0,0,0,0.00099304865938431,-0.00099304865938431,-0.00099304865938431,-0.00099304865938431,0.00297914597815293,0,0,0,0
2023-08-31,0,0,0.00676246830092984,-0.0084530853761623,0,-0.00084530853761623,0,-0.00169061707523246,0.00591715976331361,0.00084530853761623,0,0,-0.00169061707523246,0.00084530853761623,0,0,0,0
2023-09-01,0,0,0,-0.00684931506849315,0,-0.00228310502283105,0,0,0.0045662100456621,0,0,0,0,0,0,0,0,0.00228310502283105
2023-09-02,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03,0,0,0.00340715502555366,-0.010221465076661,0,0,0,0,0.00511073253833049,0,0,0,0,0.00170357751277683,0,0,0,0
2023-09-04,0,0,0.0109704641350211,0,0,0,0,-0.000843881856540084,0.00421940928270042,0,0,0,0,0,0,0,0,0
2023-09-05,0,0,0.0109990834097159,-0.000916590284142988,0,0,0,0.000916590284142988,0,0,-0.000916590284142988,-0.000916590284142988,0,0.000916590284142988,0.000916590284142988,0,0,0
2023-09-06,0,0,0.00731528895391368,0,0,0,0,0.000731528895391368,0,0,0,0,0,0,0.000731528895391368,0,0,0
2023-09-07,0,0.000881057268722467,0.00881057268722467,0,0,0,0,0,0.0026431718061674,0,0.000881057268722467,0,0,0.0026431718061674,0,0,0,0
2023-09-08,0,0,0.0108254397834912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-09,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0.00657894736842105,0,0,0,0
2023-09-10,0,0,0,0,0,0.0029673590504451,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11,0,0,0.0068870523415978,0,0,0,0.00137741046831956,0,0.00275482093663912,0.00137741046831956,0.00275482093663912,0,0,0.00137741046831956,0.00137741046831956,0,0,0
2023-09-12,0,0,0.0028735632183908,0,0,0.0028735632183908,0,0,0.0014367816091954,0,0.0014367816091954,0,0,0,0,0,0,0
2023-09-13,0,0,0.00479616306954436,0,0,0,0.000799360511590727,0,0,0,0.00159872102318145,0.00239808153477218,0,0,0,0,0,0
2023-09-14,0,0,0.00429184549356223,0,0,0,-0.000715307582260372,0.000715307582260372,0.00286123032904149,0,0.00143061516452074,0.00214592274678112,0,0.00143061516452074,0,0,0,0
2023-09-15,0,0,0.00655737704918033,0.00218579234972678,0,0,0,0,0.00218579234972678,0.00109289617486339,0.00109289617486339,0,0.00109289617486339,0.00218579234972678,0,0,0,0
2023-09-16,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17,0,0,0.00900900900900901,0,0,0,0.0018018018018018,0,0,0,0,0,0,0.0018018018018018,0,0,0,0
2023-09-18,0,0,0.0072289156626506,0,0,0,-0.00120481927710843,0,0,0,0,0,0,0.00120481927710843,0,0,0,0
2023-09-19,0,0,0.00152905198776758,0,0,0.00152905198776758,0,0.00305810397553517,0.00305810397553517,0,0,0,0,0,0,0,0,0
2023-09-20,0.000864304235090752,0,0.00259291270527226,0.00432152117545376,0,0,0.000864304235090752,0.000864304235090752,0,0,-0.000864304235090752,-0.000864304235090752,0,0.00259291270527226,-0.000864304235090752,0.000864304235090752,0,0
2023-09-21,0.00345423143350604,0,0.00604490500863558,0.00172711571675302,0,0,-0.000863557858376511,0,0.00431778929188256,0,0,0,0,0.00172711571675302,0,0,0,0
2023-09-22,0,0,0.00930851063829787,0,0,0,0,0,0.00398936170212766,0,0,0,0,0,0,0,0,0
2023-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-24,0,0,0.00550964187327824,0,0,0,0,-0.00275482093663912,0.00275482093663912,0,0,0,0,0,0,0,0,0
2023-09-25,0,0,0.00726744186046512,0.00145348837209302,0,0,0.000726744186046512,0.000726744186046512,0.00290697674418605,0,0,0.000726744186046512,0,0.00290697674418605,0,0,0,0.000726744186046512
2023-09-26,0,0,0.00767018216682646,0,0,0.000958772770853308,0,0,0.00862895493767977,0,0,0,0,0.00479386385426654,0,0,0,0.000958772770853308
2023-09-27,0,0,0.00710227272727273,0.00284090909090909,0,0.00142045454545455,0,0,0.00568181818181818,0,0,0,0,0.00142045454545455,0,0,0,0
2023-09-28,0,0,0.00472813238770686,0,0,0,0,-0.00236406619385343,0,0.00236406619385343,0,0,0,0.00236406619385343,0,0,0,0
2023-09-29,0,0,0.0251572327044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-30,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02,0,0,0.0103092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03,0,0,0.00689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04,0,0,0.00400534045393859,0.00133511348464619,0,0,0,0,0.00133511348464619,0,0.00133511348464619,0,0,0.00133511348464619,0,0,0,0
2023-10-05,0,0.00170068027210884,0.00170068027210884,-0.000850340136054422,0,0,-0.000850340136054422,0,0.00595238095238095,0.00170068027210884,0,0,0,0,0.000850340136054422,0,0,0
2023-10-06,0,0,0.00517241379310345,-0.00344827586206897,0,0,0,0,0,0,0,0,0,0.00172413793103448,0,0,0,0
2023-10-07,0,0,0.0148148148148148,0,0,0.00740740740740741,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-08,0,0,0.0742049469964664,0,0,0,0,0,0,0,0,0,-0.00353356890459364,0,0,0,0,0
2023-10-09,0,0,0.0433275563258232,0,0,0,-0.00346620450606586,0,0.00173310225303293,0,0,0,-0.00173310225303293,0,0,0,0,0
2023-10-10,0,0,0.0341296928327645,-0.00170648464163823,0,0,0.000853242320819113,0,0.000853242320819113,0,-0.00170648464163823,0,0,0.00255972696245734,0,0,0,0
2023-10-11,0.00111982082866741,0,0.0391937290033595,-0.00111982082866741,0,0,-0.00111982082866741,0,0.00223964165733483,0,0.00111982082866741,0.00111982082866741,0,0.00111982082866741,0,0,0,0
2023-10-12,0.000885739592559787,0,0.0265721877767936,0,0,0,0.00265721877767936,-0.000885739592559787,0.000885739592559787,0,0,0,0,0.000885739592559787,0,0,0,0
2023-10-13,0,0,0.0230582524271845,-0.00121359223300971,0,0,0,0,0,0,0.00242718446601942,0.00728155339805825,0,0,0.00121359223300971,0,0,0
2023-10-14,0,0,0.0196078431372549,0,0,0,0,0,0,0,-0.0065359477124183,0.0065359477124183,0,0.0130718954248366,0,0,0,0
2023-10-15,0,0,0.040650406504065,0,0,0,-0.00813008130081301,0,0,0,0,0,0,0,0.00813008130081301,0,0,0
2023-10-16,0,0,0.0199335548172757,0,0,0,-0.00110741971207087,0,0.00110741971207087,0,0,0,0,0.00110741971207087,0,0,0,0
2023-10-17,0,0,0.0105566218809981,0,0,0,0,0,0.00191938579654511,0,0.000959692898272553,0.000959692898272553,0,0.00383877159309021,0,0,0,0
2023-10-18,0,0,0.02,0,0,0,0.00105263157894737,0,0.00105263157894737,0,0,0,0,0.00210526315789474,0,0,0,0
2023-10-19,0.00256410256410256,0,0.0166666666666667,0,0,0,0,0,0.00256410256410256,0,0,0,0,0.00256410256410256,-0.00128205128205128,0,0,0
2023-10-20,0.00170068027210884,0,0.022108843537415,0,0,0,0,0.00340136054421769,0.00510204081632653,0,0,0,0,0.00170068027210884,0,0,0,0
2023-10-21,0,0,0.0537634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,0,0,0.0224719101123595,0,0,0,0,0,0.00374531835205993,0,-0.0112359550561798,0,0,0,0,0,0,0
2023-10-23,0,0,0.020891364902507,0.00139275766016713,0,0,0,0,0.00835654596100279,0.00139275766016713,0,0,0,0.00139275766016713,0,0,-0.00139275766016713,0
2023-10-24,0,0,0.00689655172413793,0.00258620689655172,0,0,0,0,0.00258620689655172,0.00172413793103448,0.000862068965517241,0,0.000862068965517241,0.00172413793103448,0,0,0,0
2023-10-25,0,0,0.0107874865156419,0.00107874865156419,0,0,0,0,0.00107874865156419,0,0,0,0,0,0,0,0,0
2023-10-26,0,0.000814995925020375,0.00896495517522412,0.000814995925020375,0,0,-0.000814995925020375,0,0.00244498777506112,0,0.000814995925020375,0,0,0.000814995925020375,0,0,0,0
2023-10-27,0,0,0.00955414012738853,0,0,0,-0.00159235668789809,0,0,0,0,0,0,0.00159235668789809,0,0,0,0
2023-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30,0,0,0.0110864745011086,0,0,0.00110864745011086,0,0,0.00997782705099778,0,0,0,0,0,0,0,0,0
2023-10-31,0,0,0.0206022187004754,0.0142630744849445,0,0,0.00475435816164818,0,0.0063391442155309,0,0,0.00158478605388273,0.00158478605388273,0.00316957210776545,0,0,0,0
2023-11-01,0.00121506682867558,0,0.00486026731470231,0.00121506682867558,0,0,0.00243013365735115,0.00121506682867558,0.00121506682867558,0,0,0,0,0,0,0,0,0
2023-11-02,0.00714853057982526,0,0.011119936457506,0,0,0,0.00079428117553614,0,0.00158856235107228,0,0,0.00079428117553614,0,0.00476568705321684,-0.00079428117553614,0.00079428117553614,0,0
2023-11-03,0.00169779286926995,0,0.0305602716468591,0,0,0,0,0.00169779286926995,0,0,0,0,0,0.00169779286926995,0,-0.00169779286926995,0,0
2023-11-04,0,0,0.0279329608938547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,0,0,0.0395061728395062,0.00246913580246914,0,0,0,0,0,0,0,0.00246913580246914,0,0,0,0,0,0
2023-11-06,0,0,0.0145454545454545,0.00181818181818182,0,0,0.00272727272727273,0.000909090909090909,0.000909090909090909,0,0,0,0,0,0,0,0,0
2023-11-07,0,0,0.0175202156334232,0,0,0,0,0,0.00269541778975741,0,0,0.00134770889487871,0,0.00134770889487871,0.00269541778975741,0,0,0
2023-11-08,0.00100603621730382,0,0.0100603621730382,0.00100603621730382,0,0,0,0,0,0,0,0,0,0.00503018108651911,0.00100603621730382,0,0,0
2023-11-09,0,0,0.00510204081632653,-0.00170068027210884,0,0,0,0,0.00340136054421769,0,0.00170068027210884,0,0,0.00170068027210884,0,0,0,0
2023-11-10,0,0.00118343195266272,0.0142011834319527,0,0,0,0,0,0,0,0,0,0,0,-0.00118343195266272,0,0,0
2023-11-11,0,0,0.0225988700564972,0,0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0
2023-11-12,0,0,0.0140845070422535,0,0,0,0,0.00704225352112676,0,0,0,0,0,0,0,0,0,0
2023-11-13,0,0,0.00974930362116992,0,0,0,0.00139275766016713,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,0,0,0.0102880658436214,-0.00102880658436214,0,0,0,0,0,0,0,0,0,0.0051440329218107,0,0,0,0
